マスター,地名,センター,燃やすごみ,缶 びん ペットボトル,プラスチック製容器包装,小型金属
5,清閑寺歌ノ中山町(収集無し),東山エコまちステーション,,,,
5,清閑寺清水上山町(収集無し),東山エコまちステーション,,,,
5,清閑寺下山町(収集無し),東山エコまちステーション,,,,
5,清閑寺山ノ内町,東山エコまちステーション,月 木,金,水,水2
5,清閑寺霊山町,東山エコまちステーション,月 木,金,水,水2
5,石泉院町,東山エコまちステーション,火 金,水,月,水1
5,泉涌寺五葉ノ辻町,東山エコまちステーション,月 木,水,火,水3
5,泉涌寺雀ヶ森町,東山エコまちステーション,月 木,水,火,水3
5,泉涌寺東林町,東山エコまちステーション,月 木,水,火,水3
5,泉涌寺門前町,東山エコまちステーション,月 木,水,火,水3
5,泉涌寺山内町,東山エコまちステーション,月 木,水,火,水3
5,大黒町,東山エコまちステーション,火 金,水,木,水2
5,高畑町,東山エコまちステーション,火 金,水,月,水1
5,竹村町,東山エコまちステーション,火 金,水,木,水2
5,巽町,東山エコまちステーション,火 金,水,木,水1
5,辰巳町(五条通北側で東大路通西側),東山エコまちステーション,火 金,水,木,水2
5,辰巳町(五条通北側で東大路通東側),東山エコまちステーション,月 木,金,水,水2
5,辰巳町(七条通南側),東山エコまちステーション,火 金,水,月,水1
5,田中町,東山エコまちステーション,火 金,水,木,水2
5,玉水町(東大路通西側),東山エコまちステーション,火 金,水,木,水2
5,玉水町(東大路通東側),東山エコまちステーション,月 木,金,水,水2
5,多門町,東山エコまちステーション,火 金,水,木,水2
5,茶屋町,東山エコまちステーション,火 金,木,水,水1
5,月輪町,東山エコまちステーション,月 木,金,水,水2
5,月見町(東大路通東側),東山エコまちステーション,月 木,金,水,水2
5,月見町(東大路通西側),東山エコまちステーション,火 金,水,木,水2
5,堤町,東山エコまちステーション,火 金,水,月,水1
5,土居ノ内町,東山エコまちステーション,火 金,水,月,水1
5,常盤町,東山エコまちステーション,月 木,水,金,水3
5,富永町(収集無し),東山エコまちステーション,,,,
5,豊浦町,東山エコまちステーション,火 金,木,水,水1
5,中之町,東山エコまちステーション,火 金,水,月,水1
5,長光町,東山エコまちステーション,火 金,水,月,水1
5,西川原町,東山エコまちステーション,火 金,水,木,水2
5,西小物座町,東山エコまちステーション,火 金,水,月,水1
5,西御門町,東山エコまちステーション,火 金,水,木,水2
5,西橘町,東山エコまちステーション,火 金,木,水,水1
5,西棟粱町,東山エコまちステーション,火 金,木,水,水1
5,西之町,東山エコまちステーション,火 金,水,月,水1
5,西之門町,東山エコまちステーション,火 金,水,月,水1
5,西町,東山エコまちステーション,火 金,水,月,水1
5,廿一軒町(収集無し),東山エコまちステーション,,,,
5,二町目,東山エコまちステーション,火 金,水,月,水1
5,塗師屋町,東山エコまちステーション,火 金,木,水,水1
5,梅林町,東山エコまちステーション,火 金,水,木,水2
5,博多町,東山エコまちステーション,火 金,水,木,水2
5,橋本町,東山エコまちステーション,火 金,水,月,水1
5,八軒町,東山エコまちステーション,火 金,水,月,水1
5,東姉小路町,東山エコまちステーション,火 金,水,月,水1
5,東音羽町,東山エコまちステーション,月 木,水,金,水3
5,東川原町,東山エコまちステーション,火 金,水,木,水2
5,東瓦町,東山エコまちステーション,月 木,水,火,水3
5,東小物座町,東山エコまちステーション,火 金,水,月,水1
5,東橘町,東山エコまちステーション,火 金,木,水,水1
5,東橋詰町,東山エコまちステーション,火 金,水,木,水2
5,東分木町,東山エコまちステーション,火 金,水,月,水1
5,東町,東山エコまちステーション,火 金,水,月,水1
5,毘沙門町(東大路通西側),東山エコまちステーション,火 金,水,木,水2
5,毘沙門町(東大路通東側),東山エコまちステーション,月 木,金,水,水2
5,日吉町,東山エコまちステーション,火 金,水,月,水1
5,福稲柿本町,東山エコまちステーション,月 木,水,火,水3
5,福稲上高松町,東山エコまちステーション,月 木,水,火,水3
5,福稲下高松町,東山エコまちステーション,月 木,水,火,水3
5,福稲川原町(収集無し),東山エコまちステーション,,,,
5,福稲岸ノ上町(収集無し),東山エコまちステーション,,,,
5,福稲御所ノ内町,東山エコまちステーション,月 木,水,火,水3
5,福稲高原町,東山エコまちステーション,月 木,水,火,水3
5,袋町,東山エコまちステーション,火 金,木,水,水1
5,古川町,東山エコまちステーション,火 金,水,月,水1
5,古西町,東山エコまちステーション,火 金,水,月,水1
5,分木町,東山エコまちステーション,火 金,水,月,水1
5,弁財天町,東山エコまちステーション,火 金,水,月,水1
5,北斗町,東山エコまちステーション,火 金,水,月,水1
5,星野町,東山エコまちステーション,月 木,金,水,水2
5,堀池町,東山エコまちステーション,火 金,水,月,水1
5,本池田町(JR線北側),東山エコまちステーション,火 金,水,月,水1
5,本池田町(JR線南側),東山エコまちステーション,月 木,水,火,水3
5,本瓦町,東山エコまちステーション,火 金,水,月,水1
5,本町一丁目,東山エコまちステーション,火 金,木,水,水1
5,本町二丁目,東山エコまちステーション,火 金,木,水,水1
5,本町三丁目,東山エコまちステーション,火 金,木,水,水1
5,本町四丁目,東山エコまちステーション,火 金,木,水,水1
5,本町五丁目,東山エコまちステーション,火 金,木,水,水1
5,本町六丁目,東山エコまちステーション,火 金,水,月,水1
5,本町七丁目,東山エコまちステーション,火 金,水,月,水1
5,本町八丁目,東山エコまちステーション,火 金,水,月,水1
5,本町九丁目(JR線北側),東山エコまちステーション,火 金,水,月,水1
5,本町九丁目(JR線南側),東山エコまちステーション,月 木,水,火,水3
5,本町十丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十一丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十二丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十三丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十四丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十五丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十六丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十七丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十八丁目,東山エコまちステーション,月 木,水,火,水3
5,本町十九丁目,東山エコまちステーション,月 木,水,火,水3
5,本町二十丁目(十条通北側で本町通東側),東山エコまちステーション,月 木,水,火,水3
5,本町二十丁目,東山エコまちステーション,月 木,水,金,水4
5,本町二十一丁目,東山エコまちステーション,月 木,水,金,水4
5,本町二十二丁目,東山エコまちステーション,月 木,水,金,水4
5,本町新五丁目,東山エコまちステーション,火 金,木,水,水1
5,本町新六丁目,東山エコまちステーション,火 金,木,水,水1
5,蒔田町,東山エコまちステーション,火 金,水,月,水1
5,桝屋町,東山エコまちステーション,月 木,金,水,水2
5,松原町,東山エコまちステーション,火 金,水,月,水1
5,円山町(収集無し),東山エコまちステーション,,,,
5,三盛町,東山エコまちステーション,火 金,水,木,水2
5,南梅屋町,東山エコまちステーション,火 金,木,水,水1
5,南瓦町,東山エコまちステーション,火 金,水,月,水1
5,南木之元町,東山エコまちステーション,火 金,水,月,水1
5,南西海子町,東山エコまちステーション,火 金,水,月,水1
5,南棟梁町,東山エコまちステーション,火 金,水,月,水1
5,南町,東山エコまちステーション,月 木,金,水,水2
5,宮川筋一丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋二丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋三丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋四丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋五丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋六丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋七丁目,東山エコまちステーション,火 金,水,木,水2
5,宮川筋八丁目,東山エコまちステーション,火 金,水,木,水2
5,妙法院前側町(東大路通西側),東山エコまちステーション,火 金,木,水,水1
5,妙法院前側町(東大路通東側で豊国廟参道南側),東山エコまちステーション,月 木,水,火,水3
5,妙法院前側町(東大路通東側で豊国廟参道北側),東山エコまちステーション,月 木,水,金,水3
5,三吉町,東山エコまちステーション,火 金,水,月,水1
5,元町,東山エコまちステーション,火 金,水,月,水1
